,timestamp,target,rotation
45,1638137224,21e8a,21e8ae108179ca3fccfd72bafe5bf82644a97d3ae0809f6e0571b792c9e1650b
46,1638137226,21e8a,21e8af400f2bf826a339bc6f8634f58ce8978adc6c1b16303343c6eb47920715
47,1638137230,21e8a,21e8a8ec58518b9fc194a838e61b4b345847ab2aef2d4ff1e8b607ab44a3b5a5
48,1638137268,21e8a,21e8a2112ec5eb1af7970ae1a8e47969615ffc662fd26a54deed5ef0a11c1668
49,1638137271,21e8a,21e8ac810fa75d1ea860789481e68ca8f1938d59977fc641c4bf2eb3a3925a30
50,1638137272,21e8a,21e8aa6dd496bf762a612a5b04f971dc0c637515ff7fe7bb05992663caefdbc9
51,1638137349,21e8,21e8a710e5d876f9bf4c45097f6de7d809a651270265d4486fb77ed4ca603529
52,1638137349,21e8,21e82df16c36f38ea5e573e15a2b2724727af7e99acc32b827db7e29868ffda4
53,1638137541,21e8a,21e8aa44c8744f2cac4cd54951083d960f280add3dfef51ccd8a2425e5b140d5
54,1638137541,21e8a,21e8ad68ed08f435fcdbb7c9153b5eec357857bbb10fe36078fb10a3355993ea
55,1638137542,21e8a,21e8a2e723d2c04b04dcd0e8eef90acc3a5ce9781ae1c19590cb0a99d1e9122f
56,1638137578,21e8a,21e8a8323de716e15189802090429cadb046bdafc26b793589551eecd8dc2bfd
57,1638137578,21e8a,21e8a075ebd8c57c41f8c18e94496878f751da3f42bfd8dc33672bd31fa6160d
58,1638137578,21e8a,21e8a8f3398b3a8ae6e090bd7963e9f897a98c007abd024f599a7b3051475086
59,1638137579,21e8a,21e8a41dc17179d77aafc7147cc19310da446ddb007a4dc465d3e49e4b07f0ec
60,1638137580,21e8a,21e8a3e8314e753ccd2c266f008e36b18f05c3638667deea8a0e886bf5266ef2
61,1638137580,21e8a,21e8a3d67a0d458bbea458805c0068002e36796ae0028306f904814a289ebc85
62,1638137580,21e8a,21e8a6f075529856986d6d8b93d53d48bce56013bb5aa95c46a0297cff582cd9
63,1638137580,21e8a,21e8aa085d8e03393fa193a2267cd9464dfe22e000acf5d9c2d98fc72334c66f
64,1638137581,21e8a,21e8a647d56f128a0f49255cf8a5802ebc1f360ddf34945f7e5f4b0d6d64cd76
65,1638137581,21e8a,21e8a544b1f873ec302428e3d95ba5ca362f54a202e17da624e261fe5d016346
66,1638137581,21e8a,21e8a1b40786dcd0d332eec6135271fc44fdbe087adfc42ce727d5a58c8f3ad5
67,1638137581,21e8a,21e8a5781b3e6ac5917ceb66e2eff4217c54606c0ce03153eb07ab008eeb7446
68,1638137582,21e8a,21e8a123130baea66c4fc81d07768f4377b540fd9b41a9a6bd15a7eb0ba240e1
69,1638137582,21e8a,21e8aafee21d95d8f82828b597384681a2743108e537ccad141b7f31ca251d5b
70,1638137582,21e8a,21e8a8c0a7db426c3f6fd8d80d5202fb3e0bc1922212ffaf87df1095eb5d3948
71,1638137582,21e8a,21e8af25750523d7cd6be82c59f7b2b820b9d814880917c12afbdcc9abcae2e3
72,1638137582,21e8a,21e8af40d7037c71d1b5d9113dcf6a4af18d8a38691ac8777856cbd3791067b1
73,1638137582,21e8a,21e8a4bd59ea4364ad5c7a4dce3b1c24b35fdf6d425a760099f1c39dcd8dc797
74,1638137582,21e8a,21e8a627330fc0d76518148851195a5a1fc7b86d87c747d58faf2f2c30b570ee
75,1638137583,21e8a,21e8aa526a8b22f25b388fbc722122a0f9249051fc4f1f0bf66bed016ec15a00
76,1638137583,21e8a,21e8a888d69941bc9d0aab23bd8635d01865d43b5caafbe1bf95ae4ef073f19d
77,1638137583,21e8a,21e8a459f40b95dc70f17ba028f578bc99b2f8ac5b515070d9f79db35fecbc37
78,1638137588,21e8a,21e8a99371aa802a23faa859a37d33a19383699b5f5a38f5cf121b91eaa3a0e0
79,1638137588,21e8a,21e8ab73087ec53bf038d3db9ff412c6952cdb5f6de0805cde4d8d7f9ba64231
80,1638137588,21e8a,21e8a2184f314d52dff7627643a0e31839ce53a5af8e39fed8e02dbbb335af54
81,1638137588,21e8a,21e8a6cf4707a78f2eefe2052a5574e8bf37930ca85b460b07be888bfe95afd2
82,1638137588,21e8a,21e8a76b61f8144caa50f11a6b737c573a62356e3a22c1179c3fcee812bf0418
83,1638137588,21e8a,21e8af0e0e3e16e5e0ec5448afd21c2e503a15c8783c5b3dbe9e6304825a52b6
84,1638137589,21e8a,21e8a3c6cf2d789e777945f3204fcb69ed1593f2742f3952725d7388c3f723cb
85,1638137589,21e8a,21e8acbf7f1f84bf49d7eb4d74f324a9a6f5d46fb3c38cececed1e1f717ebdbf
86,1638137589,21e8a,21e8a584d41d9a7210756809fbde1a144fa1f6053e0009a97cd0d97a8cc12b78
87,1638137589,21e8a,21e8a9fbde81e77b0870a054a0e68ca468f69ea3cbc4b43cd5dd5f2c8846ce4e
88,1638137589,21e8a,21e8a6b5340e1b86ae1c8b9fdd3791b6209e4e12cf98775aab5a5be36a0b0212
89,1638137590,21e8a,21e8a467d9df4690b77933e9bd8871a12f7001180fb1595f75b0b00e8a33011d
90,1638137590,21e8a,21e8a9f2908f525abd513165a9fa21b3f324b1ff6d3e29c9c780a23c2158bf61
91,1638137591,21e8a,21e8a9cf169ae16b9a8ad657498a74771728ca8872f790f03c4956fa3b55f338
92,1638137591,21e8a,21e8a77ce3d8cc067554685f28cc02110c8234e3fb8f1785315909276900f1fc
93,1638137591,21e8a,21e8a6be237aa1a0b1b8c8e6e95bf7bc3abf28960c1917fd2a751f4f3279f231
94,1638137591,21e8a,21e8a48afcfad236fe61677f0f235c6f51c96680a9c37e0f7c3cfe9abef5ef28
95,1638137591,21e8a,21e8a8e9d8f41805efe3b8a59901473115742ca8c6ecdce806d2a4b779baf854
96,1638137591,21e8a,21e8aa2933e36a38e75b2eb923af6b9691de2f84ce43a1c79642fca56125f42d
97,1638137591,21e8a,21e8a0fd11d8f03111ffae7edc77f33f9486b0c91b54912fb01367fe68973762
98,1638137591,21e8a,21e8af028a84a910c9a9dbc155afb84b96bfd069127019d8bca220f6881ffd84
99,1638137591,21e8a,21e8a2f31855ef11defe54d229b9108758f727de7ba76f0c58a314eb51ddc25a
100,1638137591,21e8a,21e8af7a654ecb93400ffe14c989e09fa6244c13f915d1a6943d88722ec097e4
101,1638137591,21e8a,21e8ab19c4aa2b7de1dae7950dbb1437c53dbe79c0f043060ede7cf070b715b7
102,1638137591,21e8a,21e8a30eb94f2b51b752a41487abf3fa6deecc550ae6078d67df889f94e2b76f
103,1638137592,21e8a,21e8a20d28171f547346fc226665ca4ae7aafdd98450af7ebb2a799f0fdb6954
104,1638137592,21e8a,21e8acce410fe7c50726a1c9e359b6b4aa06fd2b28030be31e6eaa0dc21dc12b
105,1638137592,21e8a,21e8afd7c0d4bad7fc4748bb7db27764f3b5f80ee8a4c08f3af16d0d7fa841e7
106,1638137592,21e8a,21e8a8eaa78437c6c8f7e2c09383ff0a416d7315952de3d676193bb271ca6fee
107,1638137593,21e8a,21e8a2b5431accc5182c0518126db0bc1ce0f4c4863ee7eecb5f6fadd703fa90
108,1638137594,21e8a,21e8ab94f45ddfb322b20f8851cf2cc5f6d4e5f869c73e33c0aa562fa4ed3ed0
109,1638137594,21e8a,21e8ab7e7045fd9f3f9eed62af8c14f9d84f162f4ae812f2e679db348abaea34
110,1638137594,21e8a,21e8a316ae6dbfd88e3ced2ec7a9ffecac580a6622277c80a27b02df6905d507
111,1638137594,21e8a,21e8a8b79bc473a5fb033b45d1f08f4d61a2941452e45f49aedeb75d2b7cd0f8
112,1638137594,21e8a,21e8ac2972a8495c8cd3a0836dd568c4696d9cff543f2f1f3ebc21717e23faf1
113,1638137594,21e8a,21e8a218d36bfbc0227514971fc3465b6bdcb99c7a3527784ee6ce0e33c332c2
114,1638137594,21e8a,21e8a476c888a654394d95a4e4c70f08247867732d1ad8d5e37e8cebcb7c651e
115,1638137594,21e8a,21e8a7a342f1b1a76d30d68bfad180d3f555f7a5be7f3ae560cd303ab8b4f411
116,1638137595,21e8a,21e8a9a1a9b9c928eaca1d56701373ffe7776fbf4d3e8d1e8260bd7b4591449b
117,1638137595,21e8a,21e8ac11782d1e56ce9fa2a3ca498b42ba492159467cabc0f92fad30b6f95ae0
118,1638137595,21e8a,21e8aa78c47f904c085c23569101dd9f28b490ff957ba3f00961bc76b89edbed
119,1638137595,21e8a,21e8a10c34d53b11cac97a9f91edacc431ddf139d73d5602fbd43a68c914a31b
120,1638137595,21e8a,21e8a640d4b136217a0b3b651d1c9e44595dd22a1215115ffa97cf4f65ed09fe
121,1638137595,21e8a,21e8aff2784fbbcb1e33bdd61b18116fdddaabc2c8dadd8f399319047fad6086
122,1638137595,21e8a,21e8a717728cb139cfd104cb571fd8c2a6ff6008d7f6f2412dee669c779ab7fc
123,1638137596,21e8a,21e8a3e19244ad434edeef9a20b3b2a9ac42d28e2c42a47b02456093e294f646
124,1638137596,21e8a,21e8a5779103c8af8e55ff8a96b654a37e5a91b14d0424d8b847cbed52e8e233
125,1638137596,21e8a,21e8a455afc75d07785f6b8ec8fea37303b77fac530c2d90feee073ff83c203a
126,1638137596,21e8a,21e8a10dbd7a1275420a568b25e5b12be8cc08a1408b610c41ca3f2e84e30e66
127,1638137597,21e8a,21e8a99049c15447c581e8cacd9d8e1c91e364afb26533d375bb8815d4773b41
128,1638137597,21e8a,21e8ab3739c0b5023fbcb78ea9a4f0589620b7201a17fe681278b71e6d1b9c24
129,1638137597,21e8a,21e8ade9c94d783ed414cb041364965a70fd1bea7d316cf16d13634db2411491
130,1638137597,21e8a,21e8a480127ea7e81489ffe338f99d3a9089118f7571b9f88bcec67cd469b004
131,1638137597,21e8a,21e8aef29eff3f0d659c0b7d71cb105db9d8a0b2042c510f1f67e01767ddc3c9
132,1638137597,21e8a,21e8aaa781cc241b31c6296810dd013e25dd8abe36b0950d96b9e46a0a15ad37
133,1638137600,21e8a,21e8a9e5181391df49dd434ed8164482832ac34d2a2fbf8d326467de82becdf6
134,1638137600,21e8a,21e8a1a2adc7f0cb68d7ab67fbefb88d5343a10fe728a8b325f52c975ed519e3
135,1638137601,21e8a,21e8a54c6f4bbc3e4d8b2e6aa93ea969fa4c724f317b0f7a5868609d629aa77c
136,1638137771,21e8a,21e8a5f106b55bf7571f3b7f73d01041ea6dc1adaac3c97cf91acad7a30c2cf4
137,1638137771,21e8a,21e8ac00ce5def46eafc0af45cbca6b32d734f0edadbc452d2b0e4a55f89fa63
138,1638137772,21e8a,21e8a101407ddc8def0a359a494bd470f6c495e4b4b2c93ed92c95f88529a95c
139,1638137772,21e8a,21e8a11c61f7bd5056e23f18d3653e28c911398f2b827a7f6b0b84ea399a52fe
140,1638137773,21e8a,21e8aa044d7a4521aaa99c50cf63be7a0af0e38bf954b0cc386006b182c568cc
141,1638137773,21e8a,21e8acb3d2610f1edcb049daedf65bf2764638e3aab42cc9652ad8d9dadb68d2
142,1638137775,21e8a,21e8a367e5d56de42458aa5fd8c21545c73b0891a06c948f4b416a40f4f06f1b
143,1638137776,21e8a,21e8af17441146b7ecfe1d7c73eb14ddc440126461af49de283948acfdfe4587
144,1638137777,21e8a,21e8a5865b98988e5114ba28bc9e57d4bda1305d79c5ee2a71a3ebe186970b4a
145,1638137780,21e8a,21e8acbff74feb2865d870a6d315568edc27f4f13181014e547d853f1c5114c2
146,1638137780,21e8a,21e8a8f2c0d7ee3a8c1bfefea6f0e417bef6952cb5ba99a81170a3afa1268073
147,1638137781,21e8a,21e8a12ab7ef6078cc5de4d63af20fb602c869c1ae745b8ae51d7c43e6e1e2c5
148,1638137781,21e8a,21e8a70dff360fe53015c4aaa9c0637fc14169e6af35b8ce15d8324189feccd8
149,1638137781,21e8a,21e8a9b47d6923ae4e64f4f3e9061153d2fc2f34d4dbd4602b8eab122a5216ad
150,1638137782,21e8a,21e8a30ab506ccb902c0e822a04f275b1bb8919a3db9709204f5443fc0a1ba89
151,1638137783,21e8a,21e8a4d2974f97b13e6a47109e5d78be1b05e59047e019d15c5d565529e41a54
152,1638138130,21e8,21e8e818305176131c2fc79343f976be48ea070c2f0ac3520e9df5acbd9aa4d9
153,1638138130,21e8,21e8cbd5ff0b133b568f092b49b268d8cf4c9e7c368a89029a13ed2a1d20593d
154,1638140823,21e8a,21e8a153170b2964177736b1bb23eb01fdb834ea38b13030918160deaf45e16b
155,1638140824,21e8a,21e8a411d8cb9b049d90ef62a641a7f798ee028225eea578f5da31dfbae41e72
156,1638140838,21e8a,21e8ad9d2818926ce04505c745c06ce0842e4315238b6b4b59e9166ded392b07
157,1638140839,21e8a,21e8ac0a7fc3b7cbf179b6d69cd5f40a0b134c2fb898020e7be88d478517f8cc
158,1638140840,21e8a,21e8a9b5ab2ccf68dd0410b75c30e21d5aeaa5aa456f12fed5c8e725dec6ab88
159,1638140842,21e8a,21e8a6b161db229fd25bf51cc6d6bd4f6858336f00aa26ae683c722504f24d5e
160,1638140842,21e8a,21e8a04000f722be7ab520a729b28382e991baab2f6bc114bc66de9b3ad16923
161,1638140842,21e8a,21e8af75341fa552734650b6ba291c6c437f76463bcdb158cb10b83823156dfe
162,1638140842,21e8a,21e8aedb5e57cef3d92606a2c6a670e0b404f63cce5b92b25adb2ad4ce2db113
163,1638140842,21e8a,21e8a12bf4609ae7bfe22a86f6eacc9b676d5244544208812f1fbb20ecca6f05
164,1638140843,21e8a,21e8aa92f3880fcfe68d7ec90137e36e7203c8d2fc64b2f64bd2ed0dedf98958
165,1638140843,21e8a,21e8a504699fda41637d6a0481e81868c2210d4c8f50985633ea6ce07da7f009
166,1638140843,21e8a,21e8aab7cb6d3cc389b3edfbd55655f9fa23f70a74683bf71f43dc4da3014919
167,1638140843,21e8a,21e8a94369476ce858b1867e2aa5d54c1bdf65e4f8ccca8f17289ebe14d0416a
168,1638140843,21e8a,21e8ad7a10162641685dfcea336eeab1e762d01f27a7204b7a1a085fe2a29c60
169,1638140843,21e8a,21e8acfaf4dbff8bd667c2f4fa10e362ba17444be7faa0060cba71b1666bfa55
170,1638140843,21e8a,21e8a27a9a98576b00c0bf000b473dfad532533bd5c5ed3595afda644606b3ba
171,1638140844,21e8a,21e8a645c4ce95f55f0a998512e636e7c1182beb634384ecf6a98b40d16f2f79
172,1638140844,21e8a,21e8a5bef4fed09f1951e5792fb4fa8e08ec3120a5d8c96faab0be73c304e959
173,1638140850,21e8a,21e8a9c466edff3b9a290b36f78870940e1d70f6685acb8a42b8cbec1ef93ea2
174,1638140851,21e8a,21e8a11026dc95b78ad02ee93c7c331b0ff1be571c3ab5c3a770a24a2ce79920
175,1638140852,21e8a,21e8a8d42700ec4030a4136e06d8acba13edaae05fc9a76236b3262445ad0738
176,1638140852,21e8a,21e8a3fe029b1b00054c85d3bef557a922ff9d8d81d11499310e4541bda60967
177,1638140853,21e8a,21e8a3582821d10511bdee942d8dccb0977f0eabf6b207d2d500be3dec0f72ae
178,1638140853,21e8a,21e8a439fae8aa1293082eab6a40269348243a0cd1e34a90ffab236d04b5ffa5
179,1638140853,21e8a,21e8a0ecc09551adce02d79d40342b4de33fe16ae89e5802ca910972c6b963d0
180,1638140853,21e8a,21e8abf2edc0fe4197f0604e2371f43d771a2fc7d57a409e0d3ee925c06320c4
181,1638140853,21e8a,21e8ad11a4fd0546bd2d25d45e04028a52a90f2990f6a1c4b10d4fbb08ce8d12
182,1638140853,21e8a,21e8a26786357c363013b93d4b1cdce850c1043cd41712e369776688c9d85900
183,1638140853,21e8a,21e8a278646ea0d120a15d3a6d2f0297bb825bbf52fddf5e055eba315dfb4d5a
184,1638140853,21e8a,21e8a5cd507381631c25c53e22a704d482f6be7c69b9343d707f05373f6708cc
185,1638140854,21e8a,21e8a1c0c43c296e0454d6378bc22b5dfa3a90e7cd8c1e8e24ed762fe5e335b2
186,1638140854,21e8a,21e8a09b5dcd6a6ea8090572f8e22b404082962fddc9604c195c9e4423968e7c
187,1638140854,21e8a,21e8aa45d2b096a9c6000831146b5f11b81110ce68bcc879fe6ede035c0aa7fd
188,1638140856,21e8a,21e8ad228095533d6d135e99be02eb5472f4bbc4fbcda289a49694f36fb14d43
189,1638140856,21e8a,21e8a1d66c78ac6ad09faf3e648ff7589222a6e67e27138ff1338e2a8b97538e
190,1638140856,21e8a,21e8aed998daafc66e309980aae9cc94ff2bae408c8d62c59b2c251cb2993235
191,1638140857,21e8a,21e8a7d99f96ddc744e292b24d0d76b4df5ab3ca28b4851b55103453e593f541
192,1638140857,21e8a,21e8a728106ad262e2fe05d6b2b06d0df4e02aa9bbbcddc77f36ee166287a6b2
193,1638140857,21e8a,21e8af0b4e4f685ef36ff31ded56d175fe307c7911adaa8391f5fb8230d092c3
194,1638140857,21e8a,21e8aae337f17434143da461b0d3861bb8c3efe36b8f01e72e4ea0ea752bdcfd
195,1638140858,21e8a,21e8a603b3ac4c20102e731a21d744537b33b9c5d82c5527db89906cb89c44a1
196,1638140858,21e8a,21e8a7df75c13e6613977ec18b6f87ab070f1ae4aba24ce43dd55ff66dde4686
197,1638140858,21e8a,21e8a398f094a847cedb1b6d0a8443c602f80ff1cd9b67bcd58f678bfc0d70e9
198,1638140859,21e8a,21e8a271ed7ed125b4007b5514d21e641f49a3c5b3cd89915bc1fc865e33f98b
199,1638143871,21e8a,21e8af5deed0ab39be2f7bda875ecacf1d76533f741f60e7c4c11335dc008c1e
200,1638143874,21e8a,21e8ab33200940d46a190ef36fee91d1a37aa931836dc9af0310f97dae177762
201,1638143875,21e8a,21e8a384f3dc3d12676d3797be2b23a764a4dff83c52867f1cd3e6ccb4457ef7
202,1638143875,21e8a,21e8ad221b0e131a3b039261c0d17e9d99576d7f50813fdac1ac0e75cc309769
203,1638143877,21e8a,21e8a32a3a43e6fe025a27e217fa9a3f07611b440dfad626d3b0421a6af9f2d9
204,1638143881,21e8a,21e8ae9b5a49729dbb59da99706f9aabf77f8f0ace89e7c123714afa6408b511
205,1638143881,21e8a,21e8a67326d862a22885389d5ce99cced08caea3797de924b02c5bd7ffd138b0
206,1638143882,21e8a,21e8af67b663d26b3c04a7001b4818543620e8ee37459fd1a1ff92a1eb9c6af4
207,1638143882,21e8a,21e8aaebdaea3b4cb896c4d5591c251fccebea1df7999e640ead8c2e18f3f42f
208,1638143882,21e8a,21e8ad905334e54ebbd34eb7a196b4562c803b983d1d9f5d2cbf7360c524958c
209,1638143883,1f4d8,1f4d8d6291873ecc2633314d55e2e9691908d788075203b9b8f96d2aa4158814
210,1638143883,1f4d8,1f4d8be59418063e265d44f48b45dac46b23319f08ccf152af1536b7c01e728b
211,1638143883,21e8a,21e8ac38bf64221a65cbebdd0a0bc896b043ab6a001a8533c18590d96bbb8399
212,1638143883,21e8a,21e8a5f685522e0db4b502dfef8a1cbe8d90d4bf6b8ba02b1d2e9540cbd119a5
213,1638143883,21e8a,21e8a0803829509c8beb029888c1432437dce17b9c0739476259b8d8e2aeb940
214,1638143884,21e8a,21e8a38674e9ea22933720a7d8b16e07e8aba88a189ef3d15eacadc8baccf597
215,1638143884,1f4d8,1f4d8f96f9c05e255b3fc3ff13a0859a2f2a0be79baf222c5ddc86cc53336f62
216,1638143884,1f4d8,1f4d8bb7b04018339d4c01f8cb9bf7ef8fd61c0fbe9357d74f154ecc8314885c
217,1638143884,1f4d8,1f4d8b64993706d6717569216b878eb29aa30b81ca2f92f329d98a54f9daf31a
218,1638143884,1f4d8,1f4d8dc9e5d43aa64a948e842585e74937c3c76794c24dfe31bb39a2dd45e312
219,1638143885,1f4d8,1f4d8e94975468e4a65870ade242cc96844ce4c2e7eabe3f6a30854bcda460db
220,1638143885,1f4d8,1f4d8c34278ffd4bcd99aca3bcd28b5d1fe8d4e9da46dcd608885f1908b96001
221,1638143886,21e8a,21e8a4df12a1e8a0233fa4949f21c4abfa03e52e1c3d898e3a003f577553191e
222,1638143890,1f4d8,1f4d8ff1cd2ff7d3a7e270d6fdd10e266147d7296df09f7421d3763bfbf84ee6
223,1638143890,21e8a,21e8a1bbaf0a798d2dd0c632aa9c1ef3eca5aa2ce1321161fd800faa897e1951
224,1638143891,1f4d8,1f4d8db1a60c9b7484f4698b5ccd31ec2cd7896471aa765f01d8700f508ce795
225,1638143893,21e8a,21e8aa27503bf43cbd3ff8009af2dbb8c506bf24433881fd8efdc1a4bbb4b01b
226,1638143893,21e8a,21e8ae8416f8c2707fb13833977cc8a963fc52bb868406d18d7386daecc78f88
227,1638143903,21e8a,21e8aaa5e0094f3628c4db9a943ab761884fb665a825f2e8a84e7f6f4b22fb7b
228,1638143904,21e8a,21e8a513412f40a1613c633510dbd0eb4b9ccd40b58eda09094c906888c71073
229,1638143904,21e8a,21e8afb99148902a601f6e5e2525f7cf0d018ae6429577a3bcf12472a9bb7581
230,1638143904,21e8a,21e8abdd3488d7a8d67c0b2b2f249a2bbd6bdf25ca0377d415fcbcf428896dd6
231,1638143904,21e8a,21e8a4c862122b065a6f7919d691fa15051029f8fa2672c89fa3466f95190d82
232,1638143905,21e8a,21e8a0504cdf86bea0d5b6f209639ce7312b6aef987ba06d254841b32eab7e17
233,1638143906,21e8a,21e8a6d4bf502007dce499793ed853c4bb102903ae50fa91cf503f376d5e3b5c
234,1638143906,21e8a,21e8a9efe95b2511d10506edfbb2818aac061a313b5f53257b89de50221992db
235,1638143906,21e8a,21e8a52243cb843a04361d4907898faa54578fe6c447b229e95f1ff3b4d327df
236,1638143909,21e8a,21e8a221f2687e2e3c30c5caab66c876a9f57d392262c17b80061af2ddf8e314
237,1638143909,21e8a,21e8aa13dca97e52ca0ddc9b55e9694d69bc2a7e7b1831dc16ec6fca80482cf0
238,1638143910,21e8a,21e8a087a6183e64f1fd4da973aa4fb730ace6a45fbabeae4025ddc3a4a38452
239,1638143911,21e8a,21e8a317ceea0f79513ffc42c65c3a59438b4189c76f875aa82f0a14bf42c468
240,1638143911,21e8a,21e8a191ca6d8575d55aab56eebd514077cae8bd3402eca3ff72e5ec249a5a5b
241,1638144058,21e8a,21e8af6856fe5fc3398ddb9c982b7e09b8d3aef7fea81d7df46aec501fb2d066
242,1638144058,21e8a,21e8a360ac5f9438bdfc3bfe488c040d4fd09946e07074c6a6535c09b9de8a2b
243,1638144060,21e8a,21e8a5b5d3478b129706a997a71beb1d51db1bf00006772fcd0e686ea948b79e
244,1638144060,21e8a,21e8abde54e3148fba61ea6fcdd87ee01c842c48b10e3bb06d4e4b758ee428b1
245,1638144061,21e8f,21e8f30f3c2d2bb6ac9f5c92b9ee69f585542a653f707704a8ed82f286773b98
246,1638144061,21e8f,21e8f5af416fbe0acb500984eec7df533b2aa6a625eb43a5d644ff9cb01c062f
247,1638144062,21e8f,21e8f0851c45a638c96a08fb974d06537ad0c959be07a32a03f00658c8696ba1
248,1638144062,21e8f,21e8f55b3ffd5db685d443bb5afa3f3d99e951db90f82ee43917575c673814a9
